latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
49.21667,-120.4231,302.2,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,281.1,3.9,N
49.21611,-120.41476,316.9,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,282.2,2.7,N
49.21564,-120.40765,316.2,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,279.7,2.7,N
49.2074,-120.28567,314.8,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.8,5.5,N
49.20644,-120.27163,296.7,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,278.5,1,N
49.19994,-120.17673,311.4,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.1,3.3,N
49.18064,-119.90228,296.6,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.1,2.2,N
49.1803,-119.89758,315.4,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.8,1.9,N
49.17989,-119.89189,297.7,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.7,1.9,N
49.2082,-120.43307,297.3,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,281.5,1.6,N
49.20771,-120.42559,309.7,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,281.7,1.6,N
49.19521,-120.23963,303,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,279.8,0.9,N
48.59171,-114.0089,308.6,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,281.5,1.3,N
49.19119,-120.24706,299,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.5,2.1,N
49.19076,-120.2407,305.2,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,280.4,0.8,N
48.58827,-114.00994,296,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,282.2,3.9,N
48.58556,-114.01676,324,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,285.5,3.9,N
48.58484,-114.01101,346.9,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,289.6,3.9,N
49.18587,-120.23525,295.3,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,276.9,0.8,N
48.58411,-114.00525,295.7,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,282.8,0.8,N
48.58141,-114.01208,333.3,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,285.5,5.4,N
49.19558,-120.44943,308.1,0.5,0.49,2018-09-07,0924,N,nominal,1.0NRT,282.4,3.5,N
49.19508,-120.44164,299.1,0.5,0.49,2018-09-07,0924,N,nominal,1.0NRT,281.2,3.5,N
49.17862,-120.19494,300.4,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.4,2,N
48.58213,-114.01785,319,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,283.1,5.4,N
49.19102,-120.44939,343.5,0.5,0.49,2018-09-07,0924,N,nominal,1.0NRT,284.1,3.5,N
49.17826,-120.25655,302.3,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,278.3,1.4,N
49.20765,-120.43166,308,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,282.2,2.2,N
49.2071,-120.42403,304.5,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,280.2,1.4,N
49.1937,-120.23872,311.5,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,281.4,1.7,N
49.18971,-120.24611,301,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.3,1.7,N
49.19509,-120.44778,316.2,0.5,0.49,2018-09-07,0924,N,nominal,1.0NRT,282.7,2.6,N
49.17741,-120.20132,298.3,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.5,1.6,N
49.17687,-120.19395,296.8,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,281.7,0.9,N
49.19053,-120.44781,344.7,0.5,0.49,2018-09-07,0924,N,nominal,1.0NRT,283.6,8.7,N
49.17681,-120.25544,300.9,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,278.9,0.7,N
49.14441,-119.87677,299.9,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,283,1.6,N
49.18157,-120.45037,309.9,0.5,0.49,2018-09-07,0924,N,nominal,1.0NRT,282.6,1.8,N
49.17668,-120.38084,305.7,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,282.8,1.6,N
49.16659,-120.23914,310.8,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.4,1.7,N
49.16268,-120.24776,331.4,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.6,5.2,N
49.17711,-120.4519,297.5,0.5,0.49,2018-09-07,0924,N,nominal,1.0NRT,283,1.8,N
49.17496,-120.4211,296,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,276.1,0.8,N
49.17264,-120.38814,312.8,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,279,1.6,N
49.17222,-120.38213,303.2,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,281.6,1.6,N
49.16225,-120.2417,301.8,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.2,1.7,N
49.16813,-120.38871,339.2,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,283,4.4,N
49.16771,-120.38266,321.8,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,283,4.4,N
49.16728,-120.37661,305.6,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,283.4,3.8,N
49.16317,-120.38287,328.6,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,279.9,4.4,N
49.15265,-120.23395,326.4,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.1,2.3,N
49.15215,-120.22698,298.7,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,280.4,2.3,N
49.15821,-120.37704,321.3,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,282,4,N
49.14257,-120.28345,302.2,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.1,0.9,N
49.1749,-121.12351,295.2,0.53,0.5,2018-09-07,0924,N,nominal,1.0NRT,284,0.8,N
49.17042,-121.12737,306.4,0.53,0.5,2018-09-07,0924,N,nominal,1.0NRT,285.3,2.1,N
49.165,-121.11594,297.4,0.53,0.5,2018-09-07,0924,N,nominal,1.0NRT,283.7,1.5,N
49.04004,-119.84131,340.2,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,289,10.6,N
49.03961,-119.83569,300.8,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,282.4,4.4,N
49.03573,-119.843,356.1,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,287.1,10.6,N
49.0353,-119.8374,342.9,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,286.4,4.4,N
49.11946,-121.09932,295.9,0.53,0.5,2018-09-07,0924,N,nominal,1.0NRT,284.6,1.7,N
49.11893,-121.09121,307.8,0.53,0.5,2018-09-07,0924,N,nominal,1.0NRT,284.6,1.7,N
49.03146,-119.84519,297.7,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,283,1.4,N
49.02974,-119.82249,295.8,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,284.6,0.8,N
49.02928,-119.81653,302.2,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,284.6,1.5,N
49.02587,-119.82999,295.4,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,283.8,0.8,N
49.02543,-119.82413,297,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,283.7,0.8,N
48.61416,-115.53382,320.3,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,287.5,4.1,N
48.61341,-115.52724,332.1,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,291.7,4.1,N
48.61267,-115.52082,320.7,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,288.2,4,N
48.60982,-115.52841,341.5,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,288.2,4.1,N
48.60906,-115.52177,348.1,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,294.5,4,N
48.61211,-115.54848,310.3,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,290.9,1.1,N
48.61135,-115.5418,298.4,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,287.4,1.1,N
48.61058,-115.5351,298.8,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,285.7,4.1,N
48.60833,-115.51537,299,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,287,4,N
48.60547,-115.5229,342.9,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,292.3,6.4,N
48.60471,-115.51627,322.6,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,289.2,6.4,N
49.00822,-119.77239,297.4,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,285.9,0.8,N
49.00909,-119.8428,336.3,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,290,3.6,N
48.60188,-115.5241,328,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,288.6,6.4,N
49.00969,-119.85081,306.6,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,282.9,1.6,N
49.00856,-119.83569,303.5,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,283.7,3.6,N
49.00415,-119.77705,300.5,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,285.7,2,N
49.00381,-119.77256,299.9,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,285.9,0.8,N
49.00338,-119.76682,303.9,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,285,0.8,N
48.60112,-115.51742,313.2,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,287.5,6.4,N
48.60041,-115.51113,302.2,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,286.6,1.2,N
49.00514,-119.84934,322.8,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,286.2,3.2,N
49.00456,-119.8416,331.2,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,287.7,3.3,N
48.59754,-115.51863,336.1,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,291.5,3.5,N
49.08859,-121.05732,302.8,0.53,0.5,2018-09-07,0924,N,nominal,1.0NRT,283,1.3,N
49.00408,-119.83512,302,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,282.2,3.3,N
49.00243,-119.81312,302.2,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,282.8,1.1,N
48.59831,-115.52541,310.7,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,286.8,3.5,N
48.59682,-115.51231,317.1,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,287.4,3.4,N
48.59321,-115.51329,335.7,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,288,3.4,N
49.08522,-121.07818,312.1,0.53,0.5,2018-09-07,0924,N,nominal,1.0NRT,286.5,3.5,N
49.00064,-119.84848,309.9,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,282.1,3.2,N
48.59393,-115.51965,301.7,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,286.2,3.5,N
48.99366,-119.81433,301.4,0.46,0.47,2018-09-07,0924,N,nominal,1.0NRT,283.6,1.1,N
48.58889,-115.508,319.4,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,287.8,3.6,N
48.5882,-115.50198,300.7,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,286,0.8,N
48.589,-115.54178,326.1,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,290.6,3.1,N
48.5898,-115.54888,298,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,287.4,1.3,N
48.58458,-115.50291,296.9,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,284.2,0.8,N
48.5839,-115.49687,298.1,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,284.9,0.8,N
48.5862,-115.55001,302.8,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,287.6,0.9,N
48.5854,-115.54294,300.9,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,289.5,1.8,N
48.58028,-115.49777,296.9,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,284.4,0.8,N
48.57824,-115.54559,313.2,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,288.7,1.6,N
48.57467,-115.54688,303.6,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,288.6,1.6,N
48.5718,-115.55452,305.6,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,288.7,1.1,N
48.56823,-115.55594,301.6,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,288.5,1.1,N
48.56465,-115.55728,307.9,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,286.1,1.3,N
48.56393,-115.5509,306,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,287.3,1.6,N
48.56034,-115.55206,317,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,284.4,1.6,N
48.55962,-115.54569,310.8,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,286.5,1.6,N
48.55603,-115.54683,300.4,0.47,0.39,2018-09-07,0924,N,nominal,1.0NRT,283.8,0.3,N
48.30006,-113.65725,300.8,0.41,0.37,2018-09-07,0924,N,nominal,1.0NRT,279.3,1.1,N
48.29937,-113.65198,304.2,0.41,0.37,2018-09-07,0924,N,nominal,1.0NRT,283.6,1.7,N
48.9054,-121.12395,296.4,0.53,0.5,2018-09-07,0924,N,nominal,1.0NRT,284.8,0.9,N
48.90038,-121.11888,295.4,0.53,0.5,2018-09-07,0924,N,nominal,1.0NRT,285.2,0.8,N
48.65401,-118.16656,299.1,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,285,0.8,N
48.75779,-120.31219,295.6,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.8,1.4,N
48.75004,-120.32996,304.2,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,281.6,1.5,N
48.74964,-120.32445,302.7,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.6,1.5,N
48.74639,-120.40509,311.1,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,284.3,1.9,N
48.74565,-120.39472,307.3,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,281.7,1.9,N
48.72036,-120.2943,338,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,287.5,7.8,N
48.71381,-120.45853,300.2,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,283.7,1.8,N
48.70918,-120.45727,318.4,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,284.9,1.8,N
48.31107,-116.14188,299.4,0.49,0.4,2018-09-07,0924,N,nominal,1.0NRT,284.2,0.4,N
48.28038,-116.10291,300.3,0.48,0.4,2018-09-07,0924,N,nominal,1.0NRT,284.1,1.1,N
48.27676,-116.10448,308.1,0.48,0.4,2018-09-07,0924,N,nominal,1.0NRT,287,1.1,N
48.2788,-116.10357,312.3,0.48,0.4,2018-09-07,0924,N,nominal,1.0NRT,286.4,1.7,N
48.27988,-116.14718,305.2,0.49,0.4,2018-09-07,0924,N,nominal,1.0NRT,284.1,0.7,N
48.27614,-116.14764,301.9,0.49,0.4,2018-09-07,0924,N,nominal,1.0NRT,285.7,1.1,N
48.26715,-116.10087,309,0.48,0.4,2018-09-07,0924,N,nominal,1.0NRT,288.8,1.9,N
48.26633,-116.09358,315.2,0.48,0.4,2018-09-07,0924,N,nominal,1.0NRT,288.2,1.9,N
48.26357,-116.10262,330.4,0.48,0.4,2018-09-07,0924,N,nominal,1.0NRT,289.6,4,N
48.26443,-116.11039,312.3,0.48,0.4,2018-09-07,0924,N,nominal,1.0NRT,288.4,1.8,N
48.29682,-117.47333,334.1,0.54,0.42,2018-09-07,0924,N,nominal,1.0NRT,292.8,4,N
48.29752,-117.48043,316.1,0.54,0.42,2018-09-07,0924,N,nominal,1.0NRT,289.2,4,N
47.77613,-113.17002,315.1,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,285.5,4.5,N
47.77535,-113.16441,315.3,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,282.3,4.5,N
47.77279,-113.17106,346.5,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,296.2,4.5,N
47.77356,-113.17664,307.3,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,283.5,3.4,N
47.77201,-113.16547,298.2,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,280.9,4.5,N
47.77057,-113.15498,298.3,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,282.1,1.5,N
47.76945,-113.17211,299.1,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,281.6,1.4,N
47.76758,-113.18379,337.5,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,287,2.2,N
47.76685,-113.17851,296.3,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,282.6,2.2,N
47.76463,-113.16246,301.4,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,281.7,1,N
47.76421,-113.18463,306.4,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,281.2,0.7,N
47.76348,-113.17939,297.6,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,280.2,0.7,N
47.76205,-113.16899,295.6,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,282.6,0.7,N
47.76086,-113.18565,300.9,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,281.5,0.7,N
47.75944,-113.17532,297.7,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,282,0.7,N
47.75902,-113.1976,327.5,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,286.2,3.3,N
47.75828,-113.19219,329.6,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,287.8,3.3,N
47.75571,-113.19885,337.5,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,291.6,3.3,N
47.75496,-113.19344,321.9,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,288.3,3.3,N
47.75278,-113.1776,300.7,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,282.7,1,N
47.75238,-113.20006,323.7,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,286.7,3,N
47.74609,-113.17962,300.2,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,283.5,1.2,N
47.74234,-113.15235,295.1,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,281.3,0.8,N
47.7416,-113.14689,297,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,281.3,0.5,N
47.74426,-113.19163,300.3,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,281.8,1.5,N
47.74199,-113.17508,298.6,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,283.7,1.3,N
47.70765,-113.10262,322.1,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,287,2.1,N
48.47145,-120.60526,300.2,0.5,0.49,2018-09-07,0924,N,nominal,1.0NRT,283.5,1,N
47.7069,-113.09718,308.6,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,282.4,2.1,N
47.70428,-113.10338,323.2,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,285.3,2.4,N
48.46623,-120.59554,295.3,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,284.7,1,N
48.46181,-120.59784,300.8,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,283.9,1,N
48.46528,-120.59582,295.9,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,284.4,0.9,N
48.46081,-120.59717,306.2,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,284.7,1.9,N
48.43815,-120.59934,299.9,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,280.3,0.5,N
48.43768,-120.59271,297.6,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,280.5,0.5,N
48.43331,-120.59541,315.9,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,282.7,1.8,N
48.43289,-120.58952,307.9,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,282.8,1.8,N
48.42931,-120.60352,331.7,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,285.9,5.1,N
48.42894,-120.59817,308.9,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,284.7,1.8,N
48.42855,-120.59259,303.2,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,284.8,1.8,N
48.42414,-120.59483,315.2,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,285.7,3.1,N
48.38669,-120.58042,300.7,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,281.8,1.4,N
48.35698,-120.5449,322.7,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,284.7,2.9,N
48.35738,-120.5508,300.6,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,280.7,2.9,N
48.35331,-120.55781,303.1,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,280.5,1.2,N
48.36543,-120.54877,295.4,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,280.9,0.8,N
48.356,-120.54414,321.3,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,284.3,2.9,N
48.35643,-120.55,311,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,281.4,2.4,N
48.3524,-120.55717,304.8,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,281,1.3,N
48.3103,-120.47681,324.8,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.2,3.6,N
48.29924,-120.3855,295.5,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.8,0.9,N
48.29307,-120.30037,301.4,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.7,0.6,N
48.29083,-120.33147,324.7,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,287.1,2.8,N
48.29041,-120.32567,323.6,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,287.3,2.8,N
48.29805,-120.43193,305.5,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.9,1.1,N
48.29484,-120.38707,295.4,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,284.8,3,N
48.29364,-120.3705,306.8,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.5,2.8,N
48.29315,-120.3636,318.2,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,288.6,2.8,N
48.29258,-120.3556,309.5,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.5,1.9,N
48.29077,-120.39324,330.2,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,287.8,3,N
48.29042,-120.38834,321.4,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,289.2,3,N
48.28909,-120.36977,332.9,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,289.7,2.8,N
48.29005,-120.38322,306.5,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,288.2,1.9,N
48.28963,-120.37741,304.7,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.6,1.9,N
48.28849,-120.36146,303.5,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,284.6,2.8,N
48.28708,-120.34176,318.3,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.3,3,N
48.28672,-120.33688,319.5,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.3,3,N
48.28594,-120.3261,299.6,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.4,2.8,N
48.28633,-120.39417,344.5,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.5,6.1,N
48.28598,-120.38942,331.8,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.3,6.1,N
48.28561,-120.38416,340.1,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,287.1,4.2,N
48.29056,-120.45377,312.5,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.6,4.7,N
48.29016,-120.44816,301.7,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,284.8,4.1,N
48.28511,-120.3772,303.4,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.9,4.2,N
48.28445,-120.36799,301.7,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.2,0.8,N
48.28093,-120.31889,310.9,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.6,2.9,N
48.28047,-120.31254,316,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.8,2.9,N
48.28605,-120.45394,342,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,291.1,4.7,N
48.28564,-120.44823,345,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,287.4,4.1,N
48.27599,-120.31278,325.5,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,290.3,2.9,N
48.28646,-120.45984,319.2,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,284.8,4.7,N
48.27689,-120.32529,300.2,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.7,1.5,N
48.28154,-120.45425,324.8,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,284,3.8,N
48.28193,-120.45973,317.9,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.8,3.8,N
47.91383,-116.33084,307.4,0.49,0.4,2018-09-07,0924,N,nominal,1.0NRT,285.7,1.2,N
47.86668,-115.97011,298.3,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,286.1,0.6,N
47.85285,-115.91316,302,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,286.6,1.1,N
47.85146,-115.93439,300.3,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,287.4,1.4,N
47.84995,-115.92068,314.5,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,286.4,1.1,N
47.50421,-113.20084,303.9,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,282.4,0.5,N
47.50236,-113.21277,337.4,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,289.3,5.6,N
47.50162,-113.20736,342.6,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,288.6,5.6,N
47.50087,-113.20189,303.9,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,285.3,1,N
47.49903,-113.21394,332.2,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,285.2,5.6,N
47.49828,-113.20846,338.3,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,289.3,5.6,N
47.49752,-113.20286,302.9,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,284.3,1,N
47.49677,-113.19726,301.5,0.4,0.37,2018-09-07,0924,N,nominal,1.0NRT,284.6,1,N
48.15763,-120.98969,298.3,0.51,0.49,2018-09-07,0924,N,nominal,1.0NRT,284,1.1,N
47.87624,-120.576,299.6,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,280.9,1.6,N
47.8758,-120.56989,316.8,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.2,1.7,N
47.85942,-120.59472,313.2,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.8,2.5,N
47.85495,-120.59576,309.5,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.8,2.5,N
47.79465,-120.53812,296.4,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,280.7,0.7,N
47.14599,-114.56006,306.5,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,280,2.5,N
47.14253,-114.56091,331.1,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,293.1,2.5,N
